userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content
Ahmad Syarifudin,Bagus... Resfon cepat,5,4.3.0,2023-01-12 00:49:21,1.0,1.0,1.0,Positif,Bagus... Resfon cepat
Reno Aditiya Putra,Pelayanan BPJS kesehatan sangat baik dan ramah,5,4.3.0,2023-01-25 05:04:12,1.0,1.0,1.0,Positif,Pelayanan BPJS kesehatan sangat baik dan ramah
Pony Hastini Sudarsono,Sangat membantu sekali,5,4.3.0,2023-01-28 23:33:11,1.0,1.0,1.0,Positif,Sangat membantu sekali
Diyan Diyan,Sangat mudah Merubah faskes,5,4.3.0,2023-01-24 04:13:55,1.0,1.0,1.0,Positif,Sangat mudah Merubah faskes
Nugraha Prasaja,Sangat membantu sekali,5,4.3.0,2023-01-25 22:37:51,1.0,1.0,1.0,Positif,Sangat membantu sekali
Peni Yulianti,"Lebih cepat,lebih baik",5,4.3.0,2023-01-23 12:34:49,1.0,1.0,1.0,Positif,"Lebih cepat,lebih baik"
Dessy Saimima,Walaupun malam tetap bisa,5,4.3.0,2023-01-26 14:01:09,1.0,0.0,1.0,Positif,Walaupun malam tetap bisa
Dj Kuswanto,Saya login tidak bisa,1,4.3.0,2023-01-29 15:14:21,-1.0,-1.0,-1.0,Negatif,Saya login tidak bisa
olif kholifah,Baguus sangat membantu,5,4.3.0,2023-01-10 21:19:06,1.0,1.0,1.0,Positif,Baguus sangat membantu
NISSAN MAKASSAR,Semakin ribet aplikasinya,1,4.3.0,2023-01-15 08:37:17,-1.0,-1.0,-1.0,Negatif,Semakin ribet aplikasinya
studiomama hesti,Sekarang lebih mudah digunakan,5,4.3.0,2023-01-13 06:04:36,1.0,1.0,1.0,Positif,Sekarang lebih mudah digunakan
sugeng hariyanto,Sangat membantu sekali,5,4.3.0,2023-01-12 02:56:14,1.0,1.0,1.0,Positif,Sangat membantu sekali
Tini Kartini,Sangat membantu kemudahan rakyat,5,4.3.0,2023-01-16 12:52:08,1.0,1.0,1.0,Positif,Sangat membantu kemudahan rakyat
sukardi acmilan,"Empat dulu, nanti kalau bagus yaa lima",4,4.3.0,2023-01-30 01:01:00,0.0,0.0,0.0,Netral,"Empat dulu, nanti kalau bagus yaa lima"
Teguh Indriawan,Bagus dan membantu,5,4.3.0,2023-01-08 14:53:27,1.0,1.0,1.0,Positif,Bagus dan membantu
asril asril,Bagus dan sangat membantu,5,4.3.0,2023-01-26 06:58:20,1.0,1.0,1.0,Positif,Bagus dan sangat membantu
Ida Yayang,Kartu ny tdk bs d dwload pdhl sdh terdftr,4,4.3.0,2023-01-07 15:35:05,-1.0,-1.0,-1.0,Negatif,Kartu ny tdk bs d dwload pdhl sdh terdftr
Ainur Rozak,Rumit . Daftar tidak bisa,1,4.3.0,2023-01-25 05:50:40,-1.0,-1.0,-1.0,Negatif,Rumit . Daftar tidak bisa
tumandi ciek,Ganti faskes online gak perlu antri,5,4.3.0,2023-01-30 03:54:33,1.0,1.0,1.0,Positif,Ganti faskes online gak perlu antri
bonk klank,Semoga pelayanannya terbaik dari terbaik di indonesia!!!,5,4.3.0,2023-01-23 02:39:42,1.0,1.0,1.0,Positif,Semoga pelayanannya terbaik dari terbaik di indonesia!!!
Dirga Rezqy,Sangat membantu .....alhamdulilh,5,4.3.0,2023-01-13 14:51:39,1.0,1.0,1.0,Positif,Sangat membantu .....alhamdulilh
Mariadi Btn,Aplikasi yang tidak bermutu....,2,4.3.0,2023-01-26 01:52:58,-1.0,-1.0,-1.0,Negatif,Aplikasi yang tidak bermutu....
Dwi Wahyuni,Terimakasih..mempermudah kami,5,4.3.0,2023-01-13 07:29:45,1.0,1.0,1.0,Positif,Terimakasih..mempermudah kami
Blood Leeed,Kok tidak bisa masuk ya,3,4.3.0,2023-01-24 02:35:07,-1.0,-1.0,-1.0,Negatif,Kok tidak bisa masuk ya
Maman Apc,Sangat membatu banget terimakasih jkn..,5,4.3.0,2023-01-12 07:23:42,1.0,1.0,1.0,Positif,Sangat membatu banget terimakasih jkn..
Umi Kusum Umi,Sangat Mempermudah....,4,4.3.0,2023-01-10 12:46:55,1.0,1.0,1.0,Positif,Sangat Mempermudah....
Firlan Firlan,Sangat bisa membantu,5,4.3.0,2023-01-15 13:23:47,1.0,1.0,1.0,Positif,Sangat bisa membantu
Reza Fauzi Saputra,"Gmna aktipin kis, staatusnya tidak aktip. Saya lg dadurat kk",1,4.3.0,2023-01-28 01:03:58,0.0,0.0,0.0,Netral,"Gmna aktipin kis, staatusnya tidak aktip. Saya lg dadurat kk"
niha mbanua,bagaimana cara mendapatkan pin 6 digit,1,4.3.0,2023-01-23 09:07:53,0.0,0.0,0.0,Netral,bagaimana cara mendapatkan pin 6 digit
Cha Hairunisa,Mobile jkn mantap,5,4.3.0,2023-01-24 02:24:28,1.0,1.0,1.0,Positif,Mobile jkn mantap
Jela Devy,Sangat membantu sekali,5,4.3.0,2023-01-01 00:46:00,1.0,1.0,1.0,Positif,Sangat membantu sekali
nugroho adji,Sangat bermanfaat sekali,5,4.3.0,2023-01-25 03:43:36,1.0,1.0,1.0,Positif,Sangat bermanfaat sekali
adi mauldi,Pelayanan yg sangat baik sekali,5,4.3.0,2023-01-25 03:31:28,1.0,1.0,1.0,Positif,Pelayanan yg sangat baik sekali
Marlin Raya,Bagus memudahkan peserta,5,4.3.0,2023-01-13 01:21:15,1.0,1.0,1.0,Positif,Bagus memudahkan peserta
Piant 1995,Aplikasi sial bukan membantu malah mempersulit,1,4.3.0,2023-01-02 08:25:09,-1.0,-1.0,-1.0,Negatif,Aplikasi sial bukan membantu malah mempersulit
Dirgamas Putra Pratama Alwafi (DA Games Indonesia),Saldo Finpay masih 0 rupiah setelah di-update,1,4.3.0,2023-01-03 07:42:31,-1.0,0.0,-1.0,Negatif,Saldo Finpay masih 0 rupiah setelah di-update
Hajiichsan Salim,Ditingkatkan terus ya,5,4.3.0,2023-01-16 06:00:41,1.0,0.0,1.0,Positif,Ditingkatkan terus ya
Dianto Diantono,Apk nggk bisa ke buka,2,4.3.0,2023-01-23 07:18:23,-1.0,-1.0,-1.0,Negatif,Apk nggk bisa ke buka
Irianto Santoso,Sangat membantu sekali,5,4.3.0,2023-01-05 03:00:11,1.0,1.0,1.0,Positif,Sangat membantu sekali
rudy hertanto,Perubahan data tanpa ribet..,5,4.3.0,2023-01-18 07:07:32,1.0,1.0,1.0,Positif,Perubahan data tanpa ribet..
ankgie. siregar,"Terima kasih, sangat mempermudah.",5,4.3.0,2023-01-03 09:10:26,1.0,1.0,1.0,Positif,"Terima kasih, sangat mempermudah."
ela sasmitacapricon,Selalu perbarui aplikasi tiap kali buka,3,4.3.0,2023-01-18 07:56:10,-1.0,0.0,-1.0,Negatif,Selalu perbarui aplikasi tiap kali buka
Fitriani Syarif,"3 bulan yg lalu sdh bayar 2 juta lebih dan minta dialihkan ke KIS, tp skg disuruh bayar iuran lg. Tlg ini bgmn pelayanannya?",1,4.3.0,2023-01-19 07:09:44,-1.0,-1.0,-1.0,Negatif,"3 bulan yg lalu sdh bayar 2 juta lebih dan minta dialihkan ke KIS, tp skg disuruh bayar iuran lg. Tlg ini bgmn pelayanannya?"
Ywan Herdi,Jkl mobile menudakan saya untuk menggunakan bpjs kesehatan,5,4.3.0,2023-01-19 10:07:48,1.0,0.0,1.0,Positif,Jkl mobile menudakan saya untuk menggunakan bpjs kesehatan
Mama Ely,Cepat dan mudah,5,4.3.0,2023-01-17 02:01:00,1.0,1.0,1.0,Positif,Cepat dan mudah
yudi sutoyo,Semua urusan jadi lebih mudah,5,4.3.0,2023-01-20 13:31:36,1.0,1.0,1.0,Positif,Semua urusan jadi lebih mudah
Agung Icc,Jangan meminta orang orang menggunakan aplikasi yang tidak bisa digunakan,1,4.3.0,2023-01-18 17:32:41,-1.0,-1.0,-1.0,Negatif,Jangan meminta orang orang menggunakan aplikasi yang tidak bisa digunakan
Nasrun Amrullah,Semenjak adanya program BPJS semua fasilitas kesehatan tercover dengan baik serta pelayanannya mantap👍👍,5,4.3.0,2023-01-19 01:18:00,1.0,1.0,1.0,Positif,Semenjak adanya program BPJS semua fasilitas kesehatan tercover dengan baik serta pelayanannya mantap👍👍
مُحَمّد نُوْرِالْاَنْوَار,Kasih tiga dulu..knp di info peserta yg tampil hanya kepala keluarga saja,3,4.3.0,2023-01-18 12:01:00,-1.0,-1.0,-1.0,Negatif,Kasih tiga dulu..knp di info peserta yg tampil hanya kepala keluarga saja
Ogi Yogiswara,"Bagus, sangat membantu.",5,4.3.0,2023-01-20 12:23:16,1.0,1.0,1.0,Positif,"Bagus, sangat membantu."
mnur guci,Saya ngak bisa menambah kan anak saya lewat mobile JKN BG mana cara nya,5,4.3.0,2023-01-18 04:03:06,-1.0,-1.0,0.0,Negatif,Saya ngak bisa menambah kan anak saya lewat mobile JKN BG mana cara nya
Padli Halim,Mantaf sangat sangat membantu,5,4.3.0,2023-01-20 04:25:08,1.0,1.0,1.0,Positif,Mantaf sangat sangat membantu
KaZu Tfk,"Lucu, baru pertama daftar no hp sudah digunakan oleh orang lain",1,4.3.0,2023-01-17 02:56:48,-1.0,-1.0,-1.0,Negatif,"Lucu, baru pertama daftar no hp sudah digunakan oleh orang lain"
Benny Boediman,Tingkatkan terus layanan pada konsument & tetap jaya bpjs,5,4.3.0,2023-01-19 07:07:21,1.0,1.0,1.0,Positif,Tingkatkan terus layanan pada konsument & tetap jaya bpjs
Ikhwan Efendi,"Bagus, sangat membantu",5,4.3.0,2023-01-19 23:35:40,1.0,1.0,1.0,Positif,"Bagus, sangat membantu"
Rahadian Hakiem,aplikasinya lebih baik dari tahun2 sebelumnya,5,4.3.0,2023-01-19 03:36:51,1.0,1.0,1.0,Positif,aplikasinya lebih baik dari tahun2 sebelumnya
asep optik,Mantap cepat sekali,5,4.3.0,2023-01-20 07:30:32,1.0,1.0,1.0,Positif,Mantap cepat sekali
Muhammad Harun,Sangat respon cepat,5,4.3.0,2023-01-20 07:59:30,1.0,1.0,1.0,Positif,Sangat respon cepat
Wulan Suci,Puas dech sama aplikasinya,5,4.3.0,2023-01-17 06:01:22,1.0,1.0,1.0,Positif,Puas dech sama aplikasinya
Abii Syahrul,Ribet banget mau aktifin akun lupa pasword,1,4.3.0,2023-01-17 13:40:30,-1.0,-1.0,-1.0,Negatif,Ribet banget mau aktifin akun lupa pasword
Alam Syah,Aplikasi yang memudahkan pengguna bpjs,5,4.3.0,2023-01-20 13:23:03,1.0,1.0,1.0,Positif,Aplikasi yang memudahkan pengguna bpjs
Army Arumba,Memberikan kami byk kemudahan dlm mendptkan layanan kesehatan,5,4.3.0,2023-01-20 02:43:05,1.0,1.0,1.0,Positif,Memberikan kami byk kemudahan dlm mendptkan layanan kesehatan
Diaz Bocdaz,Pelayanan yang bagus,5,4.3.0,2023-01-03 08:24:06,1.0,1.0,1.0,Positif,Pelayanan yang bagus
fitriani romesya,Alhamdulillah skrg apk lancar,5,4.3.0,2023-01-19 07:43:54,1.0,1.0,1.0,Positif,Alhamdulillah skrg apk lancar
Adam Mila,Bagus tp masih agak bingung,5,4.3.0,2023-01-16 15:18:22,0.0,1.0,1.0,Positif,Bagus tp masih agak bingung
Pak Wid,Mantap sangat membantu,5,4.3.0,2023-01-20 01:48:36,1.0,1.0,1.0,Positif,Mantap sangat membantu
Hurub Hambangun Praja,saat ini 20 Jan 2023 lumayan bagus,5,4.3.0,2023-01-20 02:31:09,1.0,1.0,1.0,Positif,saat ini 20 Jan 2023 lumayan bagus
Moh.Zainul Arifin,Aplikasi ini sangat bermanfaat,5,4.3.0,2023-01-17 06:41:30,1.0,1.0,1.0,Positif,Aplikasi ini sangat bermanfaat
M Wijaya,Mobile JKN satu sentuhan berjuta layanan..mantap...,5,4.3.0,2023-01-17 01:26:00,1.0,1.0,1.0,Positif,Mobile JKN satu sentuhan berjuta layanan..mantap...
m hidayat,Sangat memudahkan peserta,5,4.3.0,2023-01-17 01:55:40,1.0,1.0,1.0,Positif,Sangat memudahkan peserta
B.Hermawan,"Login knp dipinta PIN, pin utk memdaftar. Gk jelas mksudnya pin apa",1,4.3.0,2023-01-18 00:15:00,-1.0,-1.0,-1.0,Negatif,"Login knp dipinta PIN, pin utk memdaftar. Gk jelas mksudnya pin apa"
Andi Triyono,Mantap sangat membantu,5,4.3.0,2023-01-20 09:54:56,1.0,1.0,1.0,Positif,Mantap sangat membantu
Eko Abu Vrano,"Anak ke 5 tdk bisa masuk dlm 1 aplikasi bpjs, kenapa ya..?",5,4.3.0,2023-01-18 07:27:14,-1.0,-1.0,0.0,Negatif,"Anak ke 5 tdk bisa masuk dlm 1 aplikasi bpjs, kenapa ya..?"
AbangNone Shop,Mobile jkn mantap buat wni,5,4.3.0,2023-01-20 01:58:00,1.0,1.0,1.0,Positif,Mobile jkn mantap buat wni
Ali Muckromin,Sangat membantu bose,5,4.3.0,2023-01-12 10:44:53,1.0,1.0,1.0,Positif,Sangat membantu bose
L G,Aplikasi yang tidak bermanfaat,1,4.3.0,2023-01-18 17:51:24,-1.0,-1.0,-1.0,Negatif,Aplikasi yang tidak bermanfaat
Ayudi Ardi badani,aplikasi sangat membantu,5,4.3.0,2023-01-17 04:38:27,1.0,1.0,1.0,Positif,aplikasi sangat membantu
Maria Sulastri,Segala urusan tdk dipersulit.... terima kasih,5,4.3.0,2023-01-19 03:56:26,1.0,1.0,1.0,Positif,Segala urusan tdk dipersulit.... terima kasih
Dedi Hariyadi,Aplikasi yang sangat membantu,5,4.3.0,2023-01-19 15:16:21,1.0,1.0,1.0,Positif,Aplikasi yang sangat membantu
Faisal Efendi,saya mau ubah faskes knp tdk bisa,1,4.3.0,2023-01-17 01:46:00,-1.0,-1.0,-1.0,Negatif,saya mau ubah faskes knp tdk bisa
Ali Ridho Syafi'i,"Padahal RT RW sudah angka, kok diverifikasi bukan angka",3,4.3.0,2023-01-18 06:14:03,-1.0,-1.0,-1.0,Negatif,"Padahal RT RW sudah angka, kok diverifikasi bukan angka"
Yuna Noviyanti,Mantap sangat membantu,5,4.3.0,2023-01-18 02:18:26,1.0,1.0,1.0,Positif,Mantap sangat membantu
Si Pria Mapan,Semoga makin bermanfaat u tuk kesejahteraan masyarakat,5,4.3.0,2023-01-03 08:05:41,1.0,1.0,1.0,Positif,Semoga makin bermanfaat u tuk kesejahteraan masyarakat
Rosidin Tn,Makin kesini makin baik . . God job,4,4.3.0,2023-01-18 06:32:56,1.0,1.0,1.0,Positif,Makin kesini makin baik . . God job
Syahriana Mufid,sangat bermanfaat buat kami.....,5,4.3.0,2023-01-01 15:51:00,1.0,1.0,1.0,Positif,sangat bermanfaat buat kami.....
Eva Femelia,Woooi mau daftar aja susah GK bisa,1,4.3.0,2023-01-20 13:35:13,-1.0,-1.0,-1.0,Negatif,Woooi mau daftar aja susah GK bisa
Andriano Forester Dominic,Kalau turun kelas bagaimana caranya ya?,5,4.3.0,2023-01-20 01:21:04,0.0,0.0,0.0,Netral,Kalau turun kelas bagaimana caranya ya?
MAK LAMPIR,Mantap aplikasinya gak repot,5,4.3.0,2023-01-20 08:03:09,1.0,1.0,1.0,Positif,Mantap aplikasinya gak repot
Siti Endang,Kemudahan dalam pelayanan,5,4.3.0,2023-01-17 07:43:18,1.0,1.0,1.0,Positif,Kemudahan dalam pelayanan
Zhann Vee,Tidak bisa dibuka,1,4.3.0,2023-01-13 03:32:32,-1.0,-1.0,-1.0,Negatif,Tidak bisa dibuka
dhani geming,"Bagus, sngat membantu",5,4.3.0,2023-01-23 02:44:00,1.0,1.0,1.0,Positif,"Bagus, sngat membantu"
Ade Rahmanudin,Terima kasih...aplikasi nya sangat membantu,5,4.3.0,2023-01-01 14:27:29,1.0,1.0,1.0,Positif,Terima kasih...aplikasi nya sangat membantu
Herlan Cahyadi,Terima kasih bpjs kesehatan telah banyak membantu keluarga saya,5,4.3.0,2023-01-01 21:59:08,1.0,1.0,1.0,Positif,Terima kasih bpjs kesehatan telah banyak membantu keluarga saya
oki januar,bagaimana sllu di tolak waktu mau mendaftar padahal NIK benar,1,4.3.0,2022-12-24 13:39:37,-1.0,-1.0,1.0,Negatif,bagaimana sllu di tolak waktu mau mendaftar padahal NIK benar
Kamalludin Kamalludin,Aplikasi minta diupdate terus...,3,4.3.0,2023-01-20 15:24:43,-1.0,-1.0,-1.0,Negatif,Aplikasi minta diupdate terus...
RIFAI SUSANTO,puas sekali dengan Layanan Mobile JKN,5,4.3.0,2022-12-26 03:52:39,1.0,1.0,1.0,Positif,puas sekali dengan Layanan Mobile JKN
Kim Aya,"Nanti dicoba dulu, kalo bagus tambah rating",4,4.3.0,2023-01-02 08:55:30,1.0,0.0,0.0,Netral,"Nanti dicoba dulu, kalo bagus tambah rating"
Arka Tian,Sangat mantab dan membantu,5,4.3.0,2023-01-02 04:33:01,1.0,1.0,1.0,Positif,Sangat mantab dan membantu
Sandro Asel,Semoga selalu di permudah untuk digunakan di Surabaya .,5,4.3.0,2023-01-18 00:38:02,1.0,1.0,0.0,Positif,Semoga selalu di permudah untuk digunakan di Surabaya .
Surai dah,Sangat mudah.mantaap,4,4.3.0,2023-01-24 01:04:51,1.0,1.0,1.0,Positif,Sangat mudah.mantaap
Erwin Nurachim,Susah pendaftaran nya,2,4.3.0,2023-01-10 00:37:17,1.0,-1.0,-1.0,Negatif,Susah pendaftaran nya
Syaiful Anwar,Sangat membantu sekali,5,4.3.0,2023-01-19 04:49:01,1.0,1.0,1.0,Positif,Sangat membantu sekali
Miki Mareta,Sangatttt membantu..,5,4.3.0,2023-01-10 05:36:22,1.0,1.0,1.0,Positif,Sangatttt membantu..
Azis Ahmad,Udah kembali normal makasih,5,4.3.0,2023-01-10 15:03:45,1.0,1.0,1.0,Positif,Udah kembali normal makasih
Hakiki Kiki,"Alhamdulillah Applikasi Mobil JKN ini sangat membantu, thanks",4,4.3.0,2022-12-18 00:50:39,1.0,1.0,1.0,Positif,"Alhamdulillah Applikasi Mobil JKN ini sangat membantu, thanks"
Suharno Rino,Aplikasi sangat membantu,5,4.3.0,2023-01-01 07:40:00,1.0,1.0,1.0,Positif,Aplikasi sangat membantu
EL37 MEDIA,Lumayan.tp agak aneh,4,4.3.0,2023-01-21 05:40:39,0.0,1.0,1.0,Positif,Lumayan.tp agak aneh
Ridho Alcory,"Membantu untuk rubah data,rubah faskes",5,4.3.0,2023-01-28 12:01:00,1.0,1.0,1.0,Positif,"Membantu untuk rubah data,rubah faskes"
Biatoko,"Bagus, lebih canggih",5,4.3.0,2022-12-28 01:50:00,1.0,1.0,1.0,Positif,"Bagus, lebih canggih"
Engkus anda pasti sukses,Ok trimakasih sangat membantu,5,4.3.0,2023-01-22 03:24:45,1.0,1.0,1.0,Positif,Ok trimakasih sangat membantu
Asep Empi Muhamad Rovii,Bagus sangat membantu,5,4.3.0,2023-01-26 15:00:52,1.0,1.0,1.0,Positif,Bagus sangat membantu
Robin Pratama,Bagus lbih mudah,5,4.3.0,2023-01-25 09:57:24,1.0,1.0,1.0,Positif,Bagus lbih mudah
bang AriRatnasellu87,Sellu baik dgn keadaan apapun,5,4.3.0,2023-01-25 03:53:41,1.0,1.0,1.0,Positif,Sellu baik dgn keadaan apapun
Dicky mahesa06,Aplikasi sampah gak guna,1,4.3.0,2023-01-05 01:28:32,-1.0,-1.0,-1.0,Negatif,Aplikasi sampah gak guna
Valentino Rosi,Apk sangat membantu,5,4.3.0,2023-01-10 10:59:58,1.0,1.0,1.0,Positif,Apk sangat membantu
zee zee,Kalo hisa tambahkan edit nama untuk anak baru lahir biar gak harus Ke Pusat BPJS,4,4.3.0,2023-01-13 03:44:53,0.0,1.0,0.0,Netral,Kalo hisa tambahkan edit nama untuk anak baru lahir biar gak harus Ke Pusat BPJS
Lia Juntak,cepat prosesnya,5,4.3.0,2023-01-17 04:39:34,1.0,1.0,1.0,Positif,cepat prosesnya
Sofyan,Mudah n cepat,5,4.3.0,2023-01-16 08:42:34,1.0,1.0,1.0,Positif,Mudah n cepat
Nur chasan,Sementara mudah di pelajari,5,4.3.0,2022-12-26 12:10:45,1.0,1.0,1.0,Positif,Sementara mudah di pelajari
Depi Rosnalia,Bagus sangat membantu,4,4.3.0,2023-01-25 22:40:33,1.0,1.0,1.0,Positif,Bagus sangat membantu
Uus Ganteng,Mudah2an bisa membantu,5,4.3.0,2023-01-20 00:38:30,1.0,1.0,1.0,Positif,Mudah2an bisa membantu
Nurul Wijaya,Puas banget layanan firut BPJS sangat memudahkan,5,4.3.0,2023-01-27 08:01:00,1.0,1.0,1.0,Positif,Puas banget layanan firut BPJS sangat memudahkan
Bunda Yanti,Sangat di mudahkan,5,4.3.0,2023-01-23 14:45:59,1.0,1.0,1.0,Positif,Sangat di mudahkan
Rahmat Faiz22,Bagus sangat membantu,5,4.3.0,2023-01-16 18:59:10,1.0,1.0,1.0,Positif,Bagus sangat membantu
Jarwo,Terima kasih sangat membantu,5,4.3.0,2023-01-10 09:30:14,1.0,1.0,1.0,Positif,Terima kasih sangat membantu
MUHAMMAD TURHAMUN,Baik dan membantu,5,4.3.0,2023-01-24 22:08:00,1.0,1.0,1.0,Positif,Baik dan membantu
Indah Sari,Bagus sangat membantu,5,4.3.0,2023-01-12 23:39:17,1.0,1.0,1.0,Positif,Bagus sangat membantu
Nurliana Adzkia,Tiap bulan minta update👎👎,1,4.3.0,2023-01-22 13:01:43,-1.0,-1.0,-1.0,Negatif,Tiap bulan minta update👎👎
Sultan Tika,Sangat membantu sekali Semoga Berkah Selamet Barokah Aamiin.,5,4.3.0,2023-01-07 02:56:35,1.0,1.0,1.0,Positif,Sangat membantu sekali Semoga Berkah Selamet Barokah Aamiin.
Nadia Rahmi,Oke banget jkn mobile,5,4.3.0,2023-01-20 14:02:19,1.0,1.0,1.0,Positif,Oke banget jkn mobile
Ribut Ribut,Oke aplikasi nya tapi lebih di kembangkan lagi,4,4.3.0,2023-01-15 07:26:48,1.0,1.0,1.0,Positif,Oke aplikasi nya tapi lebih di kembangkan lagi
Iwan Setiawan,"Bagus aplikasinya berguna, membantu banget",5,4.3.0,2022-12-21 07:54:51,1.0,1.0,1.0,Positif,"Bagus aplikasinya berguna, membantu banget"
Dwi Ummat,Mudah di aplikasikan,5,4.3.0,2023-01-06 04:32:20,1.0,1.0,1.0,Positif,Mudah di aplikasikan
mitha ginting,Kok suka log out sendiri ya apk nya Nyebelin bgt,4,4.3.0,2023-01-04 01:42:00,-1.0,-1.0,-1.0,Negatif,Kok suka log out sendiri ya apk nya Nyebelin bgt
Gunawan Alkausar,Jos mantul terulah berkembang agar dapat membantu orang lain,5,4.3.0,2023-01-26 06:20:29,1.0,1.0,1.0,Positif,Jos mantul terulah berkembang agar dapat membantu orang lain
Bambang Purwanto,Byk yg blm bisa di akses,5,4.3.0,2023-01-14 22:04:40,-1.0,-1.0,-1.0,Negatif,Byk yg blm bisa di akses
Aulian Arshavin,Aplikasi ini sangat membantu,5,4.3.0,2023-01-16 00:18:53,1.0,1.0,1.0,Positif,Aplikasi ini sangat membantu
Muchtar Omera,Mantappp...mudah mengakses nya,5,4.3.0,2023-01-12 02:53:19,1.0,1.0,1.0,Positif,Mantappp...mudah mengakses nya
DRP,Sangat 1000% Bermanfaat.,5,4.3.0,2023-01-12 08:01:17,1.0,1.0,1.0,Positif,Sangat 1000% Bermanfaat.
galih ady,"Oke lah, biar lebih simpel",4,4.3.0,2023-01-18 03:07:35,1.0,1.0,1.0,Positif,"Oke lah, biar lebih simpel"
Rahman Perikanan,Saya kasih 3 dulu masih percobaan,3,4.3.0,2023-01-19 16:12:59,0.0,0.0,0.0,Netral,Saya kasih 3 dulu masih percobaan
ahmad hasbi aryono,Sekarang sudah bisa ubah data bayi baru lahir,5,4.3.0,2022-12-22 04:15:59,1.0,1.0,1.0,Positif,Sekarang sudah bisa ubah data bayi baru lahir
Rianto rian,Tidak bisa mengisi Alamat,3,4.3.0,2023-01-22 03:20:10,1.0,-1.0,-1.0,Negatif,Tidak bisa mengisi Alamat
KAKANG MIDHIN,Okey.. ini sangat membantu saya,5,4.3.0,2023-01-24 10:18:23,1.0,1.0,1.0,Positif,Okey.. ini sangat membantu saya
Hari Suriyanto,BPJS Semakin maju diera digital 👍🏻,5,4.3.0,2023-01-10 20:15:09,1.0,1.0,1.0,Positif,BPJS Semakin maju diera digital 👍🏻
kholilul rohman,Aplikasi sangat membantu,5,4.3.0,2023-01-23 10:35:15,1.0,1.0,1.0,Positif,Aplikasi sangat membantu
Kesia Sebayang,Kak...kenapa saya gabisa daftar? Ktnya captha yang saya ketik salah trus pdhal benar,1,4.3.0,2022-12-17 14:21:26,-1.0,-1.0,-1.0,Negatif,Kak...kenapa saya gabisa daftar? Ktnya captha yang saya ketik salah trus pdhal benar
Asep Suryana,Bagus mantul mantap betul,5,4.3.0,2023-01-28 10:04:02,1.0,1.0,1.0,Positif,Bagus mantul mantap betul
Sofian Ian,Apaka NAMA SAYA sudah terdaftar,5,4.3.0,2023-01-04 12:56:39,0.0,0.0,0.0,Netral,Apaka NAMA SAYA sudah terdaftar
irhasputri ramadhani,"Selamat pagi, Saya mau tanya, kenapa klinik gigi sekarang tidak tertera di kartu BPJS ya ?",3,4.3.0,2022-12-19 00:29:44,-1.0,-1.0,0.0,Negatif,"Selamat pagi, Saya mau tanya, kenapa klinik gigi sekarang tidak tertera di kartu BPJS ya ?"
Dedi Suriyanto,Mantap sangat membantu,5,4.3.0,2023-01-12 10:29:44,1.0,1.0,1.0,Positif,Mantap sangat membantu
Yolinel Clara,Mantap mempermudah,5,4.3.0,2023-01-24 06:02:45,1.0,1.0,1.0,Positif,Mantap mempermudah
Aneka Hobi,Lumaya mudah proses nya,5,4.3.0,2023-01-26 03:06:44,1.0,1.0,1.0,Positif,Lumaya mudah proses nya
Sandika Galih Ramadanny,mudah dipahami,5,4.3.0,2023-01-29 07:16:26,1.0,1.0,1.0,Positif,mudah dipahami
Eko Sudarkono,Verivikasi email yg bikin ribed bikin susah,1,4.3.0,2023-01-18 04:24:11,-1.0,-1.0,-1.0,Negatif,Verivikasi email yg bikin ribed bikin susah
Sari Antono88,Praktis dan berguna,5,4.3.0,2023-01-16 04:39:31,1.0,1.0,1.0,Positif,Praktis dan berguna
Sugandi Chakil,Aplikasi sangat membantu,5,4.3.0,2023-01-14 00:55:15,1.0,1.0,1.0,Positif,Aplikasi sangat membantu
aprilia dwitirani,Aplikasi sangat membantu,5,4.3.0,2023-01-28 08:19:43,1.0,1.0,1.0,Positif,Aplikasi sangat membantu
saino sie,Update aplikasi terbarunya bagus,4,4.3.0,2022-12-29 08:27:13,1.0,1.0,1.0,Positif,Update aplikasi terbarunya bagus
nurul annisa amin,"Ribet, harus pake pulsa lagi err",1,4.3.0,2023-01-16 07:07:45,-1.0,-1.0,-1.0,Negatif,"Ribet, harus pake pulsa lagi err"
Brebes Oke,Terimakasih sangat membantu,5,4.3.0,2023-01-18 01:23:04,1.0,1.0,1.0,Positif,Terimakasih sangat membantu
Helen Sidauruk,Terima kasih sangat membantu sekali,5,4.3.0,2023-01-30 08:13:52,1.0,1.0,1.0,Positif,Terima kasih sangat membantu sekali
nefa qianzi,sangat sangat membantu masyarakat...,5,4.3.0,2022-12-26 17:57:50,1.0,1.0,1.0,Positif,sangat sangat membantu masyarakat...
KADE Channel,Semakin ok semenjak di updte,5,4.3.0,2023-01-01 08:19:00,1.0,1.0,1.0,Positif,Semakin ok semenjak di updte
Ajiib Chanel,Aplikasi sangat membantu,5,4.3.0,2023-01-17 02:03:27,1.0,1.0,1.0,Positif,Aplikasi sangat membantu
Richa Alifcha,Apk sangat bermanfaat,4,4.3.0,2023-01-01 08:49:00,1.0,1.0,1.0,Positif,Apk sangat bermanfaat
